NBa7we src,d4r55,RfnDt,eaLgGf,hCCjke,rsqaWe,wiI7pd,dSlJg,NlVald,dSlJg 2,NlVald 2,teks,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWlzY9k_jhCnxU8J8o6CWjOAc2lFs5AyH6Zl0xawe7ZHrCaxYXF=w36-h36-p-rp-mo-br100,Chintya Imelda Maidir,9 ulasan · 1 foto,,,5 tahun lalu,"Ketika saya mulai browsing beberapa kerajinan tembaga, saya tertarik dengan Yuda art karena mereka menampilkan produk dan foto orisinil dan bukan foto desain yang bisa dicomot dimana-mana. …",,Suka,,Bagikan,Tanggapan dari pemilik,5 tahun lalu,Terima kasih bu di tunggu orderan selanjutnyaa🙏🏻🙏🏻 …,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocIGWyzR9IgdeO0Z0bYnToZ_FbOg-VknWWuWsMWQh4EfKVI50w=w36-h36-p-rp-mo-ba4-br100,Bayu Ananto,Local Guide · 118 ulasan · 36 foto,,,4 tahun lalu,"Pesan gunungan wayang tembaga dan teko set disini. Jauh2 dari jogja, hasilnya sangat memuaskan. Detailnya luar biasa, tembaga berkualitas, dan pastinya seller ramah dan fast respon",,Suka,,Bagikan,Tanggapan dari pemilik,4 tahun lalu,Terima Kasih Pak,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVcf6-W0C2kLVk-Y4BfSO7eWMh5KBekpzbsUN6Nqo0U3jifnjS9VA=w36-h36-p-rp-mo-ba3-br100,Noviana Andiastuty,Local Guide · 67 ulasan · 33 foto,,,4 tahun lalu,Yuk yg mau bikin rumah jadi mewah dan klasik pesan d yuda art. Ownerny ramah banget. Design sesuai dg keinginan kita. Fast respon banget. Bolak balik nanya terus tapi ttp d respon dg baik. Ga nyesel pokokny pesan dsni. Makasih maz yuda. Sukses terus. Makin banyak rezeki.,,Suka,,Bagikan,Tanggapan dari pemilik,4 tahun lalu,makasih,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWaW7umExP8HdUn0gVAgIaBwzlVlsyb0kkAMu53V1JRludD2ac=w36-h36-p-rp-mo-br100,Ainun Najib,2 ulasan,,,5 tahun lalu,Sangat terpercaya Produknya berkualitas Pemasaran sudah mencakup seluruh indonesia bahkan luar negeri …,,,,Bagikan,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWaW7umExP8HdUn0gVAgIaBwzlVlsyb0kkAMu53V1JRludD2ac=w36-h36-p-rp-mo-br100,Ainun Najib,2 ulasan,,,5 tahun lalu,Sangat terpercaya Produknya berkualitas Pemasaran sudah mencakup seluruh indonesia bahkan luar negeri …,,,,Bagikan,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocJtcERkvEA0wSMtV8ziFU0md0--TW1RwFkRw6vKxOAdPM4BCQ=w36-h36-p-rp-mo-ba2-br100,Paula Lefaan,Local Guide · 10 ulasan · 26 foto,,,9 bulan lalu,Hasil pengerjaan sangat memuaskan…..Sangat merekomendasikan tempat ini…🙏🏼🙏🏼 …,,Suka,,Bagikan,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWw-5axBRIbjRrKO_OhdZK_7o4FA7rMJMZUyuiana_03Jjajjt-=w36-h36-p-rp-mo-br100,Anto Lybaz,2 ulasan · 2 foto,,,4 tahun lalu,"Assalamualaikum Warohmatulahi wabarokatuh,semoga semua dalam keadaan sehat wal,afiat,..Alhamdulillah, Saya adalah Seorang Penggiat seni,utamanya Adalah Seni Reog Ponorogo, yang Berdomisili di kota Pekanbaru Propinsi Riau,mengembangkan …",,,,Bagikan,Tanggapan dari pemilik,4 tahun lalu,makasih pak🙏🏻 …,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXgBpqIHMApwOG2DdRDKMcezVy240Qqg31VNl4ouYRPAiavr6fL=w36-h36-p-rp-mo-br100,Tiara Sari,2 ulasan,,,5 tahun lalu,"Pusat Kerajinan Tembaga Kuningan terbaik, berkualitas, dan terpercaya. pemasarannya sudah mencakup keseluruh indonesia bahkan keluar negeri, order pun juga bisa sesuai keinginan kita. Recommended banget deh👍 …",,,,Bagikan,Tanggapan dari pemilik,5 tahun lalu,okey suwun bos,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocITxL3FCsfvvtpXblu8mExP1nejNRJwmKnzXjZ9Z9e2Byir=w36-h36-p-rp-mo-br100,Fadhilah Intan Pratiwi,2 ulasan,,,5 tahun lalu,"Terima kasih yudaartdesign. Seminggu  lalu saya pesan handle pintu kuningan. Alhamdulillah barang bagus. Pelayanan ramah, rekomendasi banget pokoknya.",,,,Bagikan,Tanggapan dari pemilik,5 tahun lalu,terima kasih ditunggu next order,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocIXsY_KA1Bp7-GU0VuFHrZR0SIu-IVOCl2dOehNk5qqY353Jw=w36-h36-p-rp-mo-br100,Arifin Anshori,4 ulasan,,,2 tahun lalu,Pekerjaan rapi.pelayanan oke. Waktu pembuatan bisa lebih cepat. Banyak varian desain yg menarik,,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,Terima kasih atas kunjungannya,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjU6ANGtuMd8Fo-EiMMf3dRtG2RzWZqAow4pHwXHq_gvfS-YH5LB=w36-h36-p-rp-mo-br100,Siska Devie,3 ulasan · 1 foto,,,5 tahun lalu,"Alasan kenapa harus order di Yuda Art Design selain kualitas produk yang bagus dan sesuai pesanan, proses shipping nya juga cepat.",,,,Bagikan,Tanggapan dari pemilik,5 tahun lalu,thankyou,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWbg-7hSdQf7exRuQ3i20Z2QDzZ5T7ipopplLyK-_dMG8kcjac=w36-h36-p-rp-mo-br100,farant wahyudi,4 ulasan,,,4 tahun lalu,Recommended Seller... Pengrajin sangat fast respon.. Bisa custom sesuai keinginan kita.. Bakal pesan lagi. Thanks Yuda Art Design,,Suka,,Bagikan,Tanggapan dari pemilik,4 tahun lalu,Thanks you,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWxkwMnQzliMB4nuupX3Q2p3dAHYU1UBYOTbeLrv_6NKx4_Z61q=w36-h36-p-rp-mo-br100,Biru Swasana,3 ulasan,,,5 tahun lalu,"kualitas bagus melebihi ekspektasi, pengerjaan cepat sesuai deadline, bakal repeat order lagi. terimakasih yuda art design.",,Suka,,Bagikan,Tanggapan dari pemilik,5 tahun lalu,Terima kasih banyak,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWdYrWSXjlfvHbMjS9fA2nNXeezmjimWYxU3qWSKYV8G8soI90=w36-h36-p-rp-mo-br100,Angel Eka Rizki,4 ulasan · 3 foto,,,setahun lalu,"desain dan kualitasnya bagus , berbagai macam variasi desain dan pelayanannya ramah",,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,Terima kasih atas kunjungannya,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocIOu1Jm_0gnPbcvUJKuRMmRiNPzqFFqpdsgF2ZMQqZvdVmlkg=w36-h36-p-rp-mo-br100,Danik Novia,1 ulasan,,,5 tahun lalu,Saya senang pesan kerajinan di yudaartdesign. Pelayanan ramah dan Alhamdulillah barang pesanan sesuai keinginan. kualitas terpercaya,,,,Bagikan,Tanggapan dari pemilik,5 tahun lalu,makasi,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocIOu1Jm_0gnPbcvUJKuRMmRiNPzqFFqpdsgF2ZMQqZvdVmlkg=w36-h36-p-rp-mo-br100,Danik Novia,1 ulasan,,,5 tahun lalu,Saya senang pesan kerajinan di yudaartdesign. Pelayanan ramah dan Alhamdulillah barang pesanan sesuai keinginan. kualitas terpercaya,,,,Bagikan,Tanggapan dari pemilik,5 tahun lalu,makasi,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocJp4jLAC4qvIRoKyPuOxYp8XQg0F5wLHLunpjMHioypr6BngA=w36-h36-p-rp-mo-br100,Puji Astuti,3 ulasan,,,5 tahun lalu,"Alhamdulillah pesanan chafingdish saya sesuai dengan apa yg saya harapkan. Pelayanan juga ramah, terima kasih buat pak yuda.",,,,Bagikan,Tanggapan dari pemilik,5 tahun lalu,terimakasih ditunggu orderan selanjutnya,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWMnU6OU-57U2PXW1QpWKXwwDwlcdGSsMmkwjvGiOH149yNn2A=w36-h36-p-rp-mo-ba4-br100,Ricad harisab,Local Guide · 98 ulasan · 74 foto,,,4 tahun lalu,"hasilnya sesuai dgn gambar, keren, admin nya komunikatif n harga standar lah..pokoke semua its ok lah..👍👍 …",,Suka,,Bagikan,Tanggapan dari pemilik,3 tahun lalu,Okey makasih bossku,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVSRpZ1dChk1SaqxL9-o5-XPt55i_lzdr4kHDRSJLgvJ9s_CAA=w36-h36-p-rp-mo-ba2-br100,shilvia vera stevani,Local Guide · 14 ulasan · 20 foto,,,5 tahun lalu,"Hatur nuhun mas yuda, lampu dinding saya sudah sampai. Barang Alhamdulillah bagus 👍 …",,,,Bagikan,Tanggapan dari pemilik,5 tahun lalu,suwun mb ditunggu order selanjutnya,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjU2YokmoM6LSojLlMaTv6Fljpzm4dpZawHOdZSMMXz6EvcTmQnH=w36-h36-p-rp-mo-br100,Umar Khoirudin,2 ulasan · 6 foto,,,3 tahun lalu,"Pelayanan baik, cepat, barang sesuai pesanan. Puas belanja di sini 🙏😊 …",,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,terima kasih pak,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocL-VOq7FZEubRNhxrJX0Yogy02yC0V-M77r2niCo_dVrIoIhA=w36-h36-p-rp-mo-br100,Ita Paramita,11 ulasan · 2 foto,,,4 tahun lalu,"Kualitas hsil pesanan sangat baik, waktu penyelesaian sesuai yang dijanjikan.",,Suka,,Bagikan,Tanggapan dari pemilik,4 tahun lalu,Okey makasih bu,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVGs2JXZ-290qTBivEQ2RD5fCQnWuJbBHnvVtzfvunUG_V4Grkb=w36-h36-p-rp-mo-br100,Nurfalah,14 ulasan · 3 foto,,,4 tahun lalu,"Kualitasnya baguuus banget, pengerjaan cepat dan sangat detail, good job !",,Suka,,Bagikan,Tanggapan dari pemilik,3 tahun lalu,Makasihh di tunggu orderan selanjutnya,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjX_U0BVyz9B2aY6hmOzeB9BRCanI9ETv5SR96OzxKD2K7ZssZ8n=w36-h36-p-rp-mo-br100,Genduk Ayu,3 ulasan · 1 foto,,,3 tahun lalu,Penjual responsif Kualitas barang sangat bagus Harga sesuai kualitas,,Suka,,Bagikan,Tanggapan dari pemilik,3 tahun lalu,makasih,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjUFvEwXpxDvMsT8g3ItGGKntulOEnUUn455lZePYg2_gvLELb4J1A=w36-h36-p-rp-mo-ba2-br100,Sigit Nurbayu,Local Guide · 15 ulasan · 29 foto,,,4 tahun lalu,Yuda Art Design adalah home industri yg berkualitas dalam pengerjaannya dan materialnya. Terus berkarya jaga kualitas 👍👍👍 …,,Suka,,Bagikan,Tanggapan dari pemilik,4 tahun lalu,Makasih,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocLQrWCjzfYc-osWOffAyXOZgECM4FdAEvo6arFxL9L9PWJoJQ=w36-h36-p-rp-mo-br100,Choir Alkaff,1 ulasan,,,4 tahun lalu,terimakasih yuda art design kami puas atas pelayanannya. Next time order lagi,,Suka,,Bagikan,Tanggapan dari pemilik,4 tahun lalu,Okey makasih,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVrBvE20b2hCesYEOx5gsTMa3nW2EC9kzZjAPEeAdZk-C657HCg=w36-h36-p-rp-mo-br100,Ana Sulistiani,4 ulasan,,,5 tahun lalu,Sentra kerajinan tembaga kuningan terpercaya. Alhamdulillah barang datang dengan selamat. Terima kasih untuk yudaartdesign,,Suka,,Bagikan,Tanggapan dari pemilik,5 tahun lalu,okey makasih lur,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVrBvE20b2hCesYEOx5gsTMa3nW2EC9kzZjAPEeAdZk-C657HCg=w36-h36-p-rp-mo-br100,Ana Sulistiani,4 ulasan,,,5 tahun lalu,Sentra kerajinan tembaga kuningan terpercaya. Alhamdulillah barang datang dengan selamat. Terima kasih untuk yudaartdesign,,Suka,,Bagikan,Tanggapan dari pemilik,5 tahun lalu,okey makasih lur,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocKQwxEXhw0VuRiBwZZh1NtxpYxxlslHWrDCxcbg2b0rSOvCHA=w36-h36-p-rp-mo-br100,Icha Puri,1 ulasan,,,5 tahun lalu,"Matur nuwun yudaartdesign, barang nyampe tanpa lecet sedikitpun. Kualitas oke👍 …",,,,Bagikan,Tanggapan dari pemilik,5 tahun lalu,makasi mb,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjUP7_olewPNIYQhPnFwJBg61VfGcC96SYTyv2yY1IsC30XKsnPx=w36-h36-p-rp-mo-br100,Setyo Aji,1 ulasan,,,5 tahun lalu,Produk dan kualitas barang baik ...tidak Salah saya pesan kerajinan disini terimakasih yudaartdisegn 🙏🙏🙏 …,,Suka,,Bagikan,Tanggapan dari pemilik,5 tahun lalu,terima kasih,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocK21JfvtYGiH7fTUUCFmK2kNpjaxF4FhF0mDjntVO7-0E-L=w36-h36-p-rp-mo-br100,Irma Juliastina,4 ulasan,,,3 tahun lalu,mulai dari hiasa pernik2 kecil sampai monumen berukuran raksasa bisa di pesan,,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,terimakasih,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXDusXrQHCOfzJppqaQ24w5Zf9okS4VWUuKkgOjdbLl9pjKhZcEnQ=w36-h36-p-rp-mo-br100,Annisa Awaliaa,4 ulasan · 1 foto,,,5 tahun lalu,"Pengiriman cepat, pelayanan ramah, alhamdulillah amanah. Trims pak yuda👍 …",,Suka,,Bagikan,Tanggapan dari pemilik,5 tahun lalu,"Baik, terima kasih bos.",,,,,,
https://lh3.googleusercontent.com/a/ACg8ocL4ZifZAhmwA2P9fIb06-pPC5TfE342mtgAHGKFCWa1lz3nlw=w36-h36-p-rp-mo-ba3-br100,Sri Asih,Local Guide · 31 ulasan · 6 foto,,,4 tahun lalu,tepat waktu...sangat rapi dan bagus pengerjaannya...terima kasih yuda art design,,Suka,,Bagikan,Tanggapan dari pemilik,4 tahun lalu,Makasih Bu,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWlms3WhfjLF9ZSlyTSEyBmoqQmYLEvJOPkwK0V4nJOKSac0jPK=w36-h36-p-rp-mo-br100,Farrelalif Pratama,5 ulasan,,,setahun lalu,kerajinannya sangat bagus dan rekomendet design juga baguss,,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,Terima kasih atas kunjungannya,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocIGSmCzusXcpQ7jdgOamF3cHkat4dkb2362q3WsyQPNdSRfSg=w36-h36-p-rp-mo-br100,Ness Patti,6 ulasan,,,Diedit 3 tahun lalu,"Pengrajinnya ramah, hasilnya bagus, pengirimannya aman.. mantap Yuda Art",,Suka,,Bagikan,Tanggapan dari pemilik,4 tahun lalu,Makasihh bu,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXLUwknsWnDqJx6ODRoV4ty6D4AVaMCJqSBO9ktFhL7qPlYaPMZ=w36-h36-p-rp-mo-br100,andri pradana,3 ulasan,,,6 tahun lalu,"Pusat Kerajinan Tembaga Kuningan  terbaik dan berkualitas. artwork,  lampu dinding tembaga,  wastafel, relief,  kaligrafi, pemanas makanan, patung,  walldecor",,Suka,,Bagikan,Tanggapan dari pemilik,6 tahun lalu,artwork tembaga kuningan,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXail-lrL_Ovw7eew3donqqpLI-vzvyJsUx-k6SvsGff2g28bu1=w36-h36-p-rp-mo-br100,Lantang Tiarno,2 ulasan,,,5 tahun lalu,"Barangnya bagus awet , tempat produksi nya juga bagus pokoknya mantap",,Suka,,Bagikan,Tanggapan dari pemilik,5 tahun lalu,okey,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjW81srFBycjMSz1hCZ7hc8sH4vOT_5_FNCCkiYBkY3NjN5baIZU=w36-h36-p-rp-mo-br100,ado denay,4 ulasan · 3 foto,,,3 tahun lalu,Terima kasih atas kerjasamanya.. hasilnya memuaskan.. good job,,Suka,,Bagikan,Tanggapan dari pemilik,3 tahun lalu,Okey di tunggu orderan selanjutnya,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjW81srFBycjMSz1hCZ7hc8sH4vOT_5_FNCCkiYBkY3NjN5baIZU=w36-h36-p-rp-mo-br100,ado denay,4 ulasan · 3 foto,,,3 tahun lalu,Terima kasih atas kerjasamanya.. hasilnya memuaskan.. good job,,Suka,,Bagikan,Tanggapan dari pemilik,3 tahun lalu,Okey di tunggu orderan selanjutnya,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocLSLdvUpfGg0QOIC74xMtYlmt59qZAxsSQNNl9zx1Va9DkFew=w36-h36-p-rp-mo-br100,Hidun Sempak,5 ulasan,,,3 tahun lalu,Bagi teman teman yang menginginkan barang terbuat dari tenaga silahkan langsung aja kesini,,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,terimakasih,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWa5kJdbKcXePj2KuFriE3ChDWyIpI2x6yDcbHXMeUtScknUlgr=w36-h36-p-rp-mo-br100,Muis Saputra,2 ulasan · 1 foto,,,setahun lalu,Mantap barang nya,,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,Terima kasih pak 🙏🏼 di tunggu orderan selanjutnya …,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVtJxoA7cTujrLs5nCAqaLhAUQqh8WeuMlJgQHJKWUDfSiEz5U=w36-h36-p-rp-mo-br100,Untarifah Nurul,5 ulasan,,,Diedit 4 tahun lalu,Kualitas barang sangat bagus. Ownernya ramah,,Suka,,Bagikan,Tanggapan dari pemilik,5 tahun lalu,makasih di tunggu orderan selanjutnya,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVRCKH31iXnPCQfEMj0PHMRgz7CHxj_INC6A4nJ02ktNlZIVVY=w36-h36-p-rp-mo-br100,adrian toot,4 ulasan,,,3 tahun lalu,Untuk pencinta tembaga bisa langsung order sesuai keinginan,,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,terima kasih atas ulasannya kak,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWJJpq4ciCbrMPCJ5NQj_coZsuc1oGDE9CrCYIaedD-8zqYsNk2=w36-h36-p-rp-mo-br100,Agri RyzaSep,7 ulasan · 3 foto,,,5 tahun lalu,"Barangnya sesuai dengan pesanan, dan hasil lebih bagus dari expetasi",,Suka,,Bagikan,Tanggapan dari pemilik,3 tahun lalu,terimakasih ditunggu orderan selanjutnya🙏🏻 …,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjW4etanGuSVHC-St6dShiAGBLx2FZdO6o6HE6HLDmxNhY5gS92P=w36-h36-p-rp-mo-ba2-br100,Nisriina Luthfiyah,Local Guide · 19 ulasan · 8 foto,,,5 tahun lalu,"Good service, good quality. Recommended to complete your home/office decoration",,Suka,,Bagikan,Tanggapan dari pemilik,5 tahun lalu,thanks,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVh1p_obx8o0EfDAq_U0m11t1L4EhYl2Qm2yPMp6Yg5m6CMOfM=w36-h36-p-rp-mo-ba4-br100,Sapto Setiyono,Local Guide · 48 ulasan · 70 foto,,,6 tahun lalu,Harga bersaing bisa melayani segala bentuk pesanan dari tembaga,,Suka,,Bagikan,Tanggapan dari pemilik,Diedit 6 tahun lalu,makasih ya pak,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocLXUD74JJyMh5X6wfcy4MuiKgXsXNn1WKfRFh1XoijtXRVpTQ=w36-h36-p-rp-mo-br100,Nugroho Mart,3 ulasan · 3 foto,,,5 tahun lalu,kerajinan tembaga Kuningan yang mempunyai layanan sangat bagus. Sesuai harapan trims,,Suka,,Bagikan,Tanggapan dari pemilik,5 tahun lalu,terima kasih atas pembelian di yuda art design ( kerajinan tembaga kuningan ),,,,,,
https://lh3.googleusercontent.com/a/ACg8ocKXeP0nAoEkPF2t9KngqbOvYB5KfCtdmXppHoK6tKmuiwi_aw=w36-h36-p-rp-mo-br100,BTR. DERI,5 ulasan,,,3 tahun lalu,Produk bekualitas harga bersahabat penjual ramah,,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,terimakasih,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocLS2JYHnvIutpO1w0xxzze7vs3L-n4vzknzh5ca-8Sa2esoJw=w36-h36-p-rp-mo-br100,Elang Duren,4 ulasan,,,3 tahun lalu,"admin ramah, hasil akhirnya sesuai sama yg diharapkan dari awal",,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,terimakasih,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocLS2JYHnvIutpO1w0xxzze7vs3L-n4vzknzh5ca-8Sa2esoJw=w36-h36-p-rp-mo-br100,Elang Duren,4 ulasan,,,3 tahun lalu,"admin ramah, hasil akhirnya sesuai sama yg diharapkan dari awal",,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,terimakasih,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocJxHFykjNbSUs5rRA8l0wL6H5ARUUNGPUKXrP6nLxBRZCjexA=w36-h36-p-rp-mo-br100,Rakha Bayu,2 ulasan · 10 foto,,,4 tahun lalu,"Barang-barangnya good quality semua, mantap👍👍👍 …",,Suka,,Bagikan,Tanggapan dari pemilik,3 tahun lalu,Okey thanks you,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocI1G8qVWArit8VMnG8HVK-JYB-dnUptElLXkZ-ChjEkqR5u9g=w36-h36-p-rp-mo-br100,Ari Yani,3 ulasan,,,5 tahun lalu,huruf timbul balok yang saya pesan sesuai keinginan puas banget,,Suka,,Bagikan,Tanggapan dari pemilik,3 tahun lalu,terimakasih ditunggu orderan selanjutnya🙏🏻 …,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVMtRKxOCPgnrFp0YojR-5E8tZBjoP3J_6W-sly3Ys0Gf-iYEPD=w36-h36-p-rp-mo-ba2-br100,Tampan Wahyu Okta Haricahyanto,Local Guide · 19 ulasan · 9 foto,,,10 bulan lalu,Terpercaya,,Suka,,Bagikan,Tanggapan dari pemilik,10 bulan lalu,Terima kasih pak,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocIHQFBD1SfnP6SwiDxYeqQ8cSFRVSR3TnSYX1jZxu65yvXb1Q=w36-h36-p-rp-mo-br100,Kiki Kurnia Marmata,1 ulasan,,,Diedit 4 tahun lalu,"Tks mas yudha, pesanan telah tiba sesuai dengan harapan.",,Suka,,Bagikan,Tanggapan dari pemilik,4 tahun lalu,makasih boss kuh,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocLLnmF6sfoxE8jFIpDFfXTGAAekJbUbihqF4Pzr6Tg54mqy_A=w36-h36-p-rp-mo-br100,iif kholifuddin,4 ulasan,,,3 tahun lalu,Mau pesan bentuk apapun ada. Gallery kerajinannya banyak,,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,terimakasih,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocL_3P53Euc1l203qiU-RRmXTpCPpUCT8xuFU5o63dRoCe7gBg=w36-h36-p-rp-mo-br100,Feri Freee,7 ulasan,,,3 tahun lalu,"Ga nyesel pesen disini, next bakal repeat order",,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,terimakasih,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocLLHCQdLWMpJEenHF7dXVdkbeYe_NzAHiDw7BAdG6nI7fqJpA=w36-h36-p-rp-mo-br100,Fikri Awaludin,5 ulasan,,,3 tahun lalu,"Koleksi lengkap, konsultasi + pelayanan ramah dan sabar",,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,terimakasih,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXPcLWyXfC6Rg_OCtXEfL2AW_KRiNxGLxj5UKYiD4dfb1m6h_ZB=w36-h36-p-rp-mo-br100,Alea Anugrah Esa,3 ulasan,,,5 tahun lalu,"produk sangat memuaskan, terimakasih yuda art",,Suka,,Bagikan,Tanggapan dari pemilik,3 tahun lalu,terimkasih ditunggu next orderannya🙏🏻 …,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocI6kAOVMbQ1XKcxYYVpqIDqBirBTnQwjawMC_I_zsIw4alC=w36-h36-p-rp-mo-br100,Diazass t,4 ulasan,,,3 tahun lalu,"mantap banget, next bakalan order lagi 😍 …",,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,terimakasih,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocJ0PGmPd-NAsWv94F4JO_SisCE2FBPqohhnODI_pKN7xLPung=w36-h36-p-rp-mo-br100,Abay Xwaas,4 ulasan,,,3 tahun lalu,Salah satu pengrajin tembaga yang nge hits ni.. Model uptodate,,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,terima kasih atas ulasannya kak,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocJ0PGmPd-NAsWv94F4JO_SisCE2FBPqohhnODI_pKN7xLPung=w36-h36-p-rp-mo-br100,Abay Xwaas,4 ulasan,,,3 tahun lalu,Salah satu pengrajin tembaga yang nge hits ni.. Model uptodate,,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,terima kasih atas ulasannya kak,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocJz2mSCpDsyOVYBgNIfN2s2Nephv1BHYBwGhbismNtqdoX9HA=w36-h36-p-rp-mo-br100,Prasetyo Dwi,6 ulasan · 1 foto,,,3 tahun lalu,Trusted! Kualitasnya ngga kaleng-kaleng 🙏 …,,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,terimakasih,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocJfBWbNg_1gFIyd4BGrUCX1toJuzFHCa3j0zR6-FmOIAigM6Q=w36-h36-p-rp-mo-br100,Inung1234 Inung,1 ulasan,,,5 tahun lalu,Kerajinan tembaga kuningan berkualitas. Terimakasih atas pelayanannya,,Suka,,Bagikan,Tanggapan dari pemilik,5 tahun lalu,oke,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocIwYe29e8P_e6WbyhQQq1UF5yIH5cSefLMT08nw8bwB5J-N2A=w36-h36-p-rp-mo-br100,Faldi Rahmadani,2 ulasan,,,5 tahun lalu,"Barang cukup bagus , dengan pelayanan yang cukup baik",,Suka,,Bagikan,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVbFffjtvDZzkMIA7aM1wWX0poBBGRhggRWHNZRYnW3ic8keBk=w36-h36-p-rp-mo-br100,bang's Gaming,4 ulasan,,,3 tahun lalu,hasil akhir sesuai dg request desain dari aku,,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,terimakasih,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocKfW9_Vy4ZFezaXV7xRX7Km1VmVe7JYmrasyV-OT9zd40Au5Q=w36-h36-p-rp-mo-br100,Arinal Brebet,4 ulasan,,,3 tahun lalu,Produknya sangat bagus sekali,,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,terimakasih,,,,,,
